Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),11,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),11,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),13,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),12,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),12,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),13,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),14,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),11,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),12,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),13,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),12,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),11,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),11,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),12,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),10,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),10,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),11,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),10,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),11,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),10,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),11,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),11,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),10,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),10,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),10,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),10,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),10,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),10,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),10,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),10,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),10,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),10,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),10,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),9,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),10,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),10,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),10,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),10,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),10,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),13,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),10,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),10,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),10,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),10,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),10,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),9,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),10,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),11,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),10,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),10,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),10,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),10,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),10,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),10,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),10,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),11,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),11,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),10,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),10,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),10,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),10,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),10,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),10,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),10,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),11,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),11,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),10,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),10,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),10,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),10,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),10,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),10,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),11,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),11,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),10,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),10,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),10,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),10,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),10,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),11,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),10,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),10,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),10,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),10,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),9,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),9,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),10,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),10,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),10,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),11,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),10,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),10,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),10,TTL=56
Antwort,von,142.250.185.99:,Bytes=68,(gesendet,1024),10,TTL=56
